geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
527,30.81832504272461,-105.090576171875,77.65,7.0,0.78,0.09,-0.01,0.0,,,,"[81.79,76.80,81.87,64.42,78.47,72.73,89.12,71.58,70.97,88.79]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,55.56,1207.36,0,527,,,,,,,0.09,,,0.8,,,,0.11,0.51,228.45
528,30.81832504272461,-105.09054565429688,77.68,6.97,0.77,0.09,-0.01,0.0,,,,"[81.83,76.85,81.92,64.44,78.52,72.77,89.17,71.59,70.89,88.80]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,55.84,1207.64,0,528,,,,,,,0.09,,,0.8,,,,0.1,0.57,226.29
529,30.81832504272461,-105.09051513671875,77.71,6.94,0.77,0.09,-0.01,0.0,,,,"[81.88,76.90,81.97,64.47,78.56,72.81,89.23,71.61,70.82,88.82]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,56.07,1207.87,0,529,,,,,,,0.09,,,0.79,,,,0.13,0.53,150.61
530,30.81832504272461,-105.09049224853516,77.73,6.91,0.77,0.09,-0.01,0.0,,,,"[81.92,76.95,82.02,64.49,78.60,72.86,89.28,71.63,70.75,88.83]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,56.38,1208.18,0,530,,,,,,,0.1,,,0.79,,,,0.13,0.49,264.39
531,30.81832504272461,-105.09046936035156,77.76,6.88,0.76,0.09,-0.01,0.0,,,,"[81.97,77.00,82.08,64.52,78.64,72.90,89.33,71.65,70.67,88.84]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,56.7,1208.5,0,531,,,,,,,0.1,,,0.79,,,,0.13,0.46,108.4
532,30.81832504272461,-105.0904312133789,77.79,6.84,0.76,0.09,-0.01,0.0,,,,"[82.01,77.06,82.13,64.54,78.68,72.95,89.38,71.66,70.60,88.86]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,57.13,1208.93,0,532,,,,,,,0.1,,,0.78,,,,0.12,0.5,289.98
533,30.81832504272461,-105.09040069580078,77.81,6.81,0.76,0.09,-0.02,0.0,,,,"[82.06,77.11,82.19,64.57,78.72,72.99,89.43,71.68,70.52,88.87]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,57.43,1209.23,0,533,,,,,,,0.1,,,0.78,,,,0.07,0.54,128.1
534,30.81832504272461,-105.09039306640625,77.84,6.78,0.75,0.09,-0.02,0.0,,,,"[82.10,77.16,82.24,64.59,78.76,73.04,89.48,71.70,70.45,88.89]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,57.7,1209.5,0,534,,,,,,,0.11,,,0.77,,,,0.08,0.5,244.93
535,30.81832504272461,-105.0903549194336,77.87,6.75,0.75,0.09,-0.02,0.0,,,,"[82.15,77.22,82.29,64.62,78.80,73.08,89.53,71.71,70.37,88.90]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,57.95,1209.75,0,535,,,,,,,0.11,,,0.77,,,,0.07,0.47,178.45
536,30.81832504272461,-105.09033203125,77.89,6.72,0.75,0.09,-0.02,0.0,,,,"[82.20,77.27,82.35,64.64,78.84,73.13,89.58,71.73,70.30,88.91]","[0.11,0.11,0.11,0.06,-0.03,0.10,0.11,0.12,0.10,0.09]",,58.22,1210.02,0,536,,,,,,,0.11,,,0.76,,,,0.1,0.5,154.27
