geoid,lat,lon,lstf,lstf_serc,lstf_arc,lstf_flag,ndvi,ndvi_serc,ndvi_arc,ndvi_flag,ndmi,ndmi_serc,ndmi_arc,ndmi_flag,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,lstf_temporal,ndvi_temporal,ndmi_temporal,ls_land_cover,cl_land_cover,terrain_classification,slope,aspect,tri,tpi,anisotropy,cgap,downhill_fraction,cgap_uphill,uphill_fraction,dom_angle_deg,dom_dir,dom_ptb_lat,dom_ptb_lon,dom_dir_elv,dd_geoid
99267,30.824028720016862,-105.07246448042724,122.5,3.740000009536743,0.3400000035762787,1.0,0.13,-0.03,0.0,,-0.1,-0.01,0.0,,108.91,1236.47,500.0,186.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6159999966621399,-0.5989999771118164,0.5519999861717224,0.193,0.209,0.256,"[122.1,118.2,125.1,126.3,117.4,125.9]","[0.2,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,3.1344217967593315,,0.09446063375073536,0.7456558390209307,0.5,0.5717723625377547,0.5,18.66007842861591,E,30.82393888848845,-105.07237464889883,107.0,98737
99798,30.82393888848845,-105.07246448042724,122.5,3.740000009536743,0.3400000035762787,1.0,0.13,-0.03,0.0,,-0.1,-0.01,0.0,,106.28,1233.84,500.0,187.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6159999966621399,-0.5989999771118164,0.5519999861717224,0.193,0.209,0.256,"[122.1,118.2,125.1,126.3,117.4,125.9]","[0.2,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,3.0605697998902106,,0.05073575237771685,0.22340187157678093,0.5,0.8443207024971384,0.5,-53.48160579402955,SE,30.82393888848845,-105.07228481737042,107.34,98737
99798,30.82393888848845,-105.07246448042724,122.5,3.740000009536743,0.3400000035762787,1.0,0.13,-0.03,0.0,,-0.1,-0.01,0.0,,106.28,1233.84,500.0,187.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6159999966621399,-0.5989999771118164,0.5519999861717224,0.193,0.209,0.256,"[122.1,118.2,125.1,126.3,117.4,125.9]","[0.2,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,3.0605697998902106,,0.05073575237771685,0.22340187157678093,0.5,0.8443207024971384,0.5,-53.48160579402955,SE,30.82393888848845,-105.07228481737042,107.34,98737
100329,30.823849056960036,-105.07246448042724,122.5,3.740000009536743,0.3400000035762787,1.0,0.13,-0.03,0.0,,-0.1,-0.01,0.0,,103.9,1231.46,500.0,188.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6159999966621399,-0.5989999771118164,0.5519999861717224,0.193,0.209,0.256,"[122.1,118.2,125.1,126.3,117.4,125.9]","[0.2,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,2.469374920906099,,0.20145901145409903,0.7400000000000091,0.5,0.9182546853191549,0.5,-121.7293561235968,SW,30.824028720016862,-105.07228481737042,109.67,100328
100329,30.823849056960036,-105.07246448042724,122.5,3.740000009536743,0.3400000035762787,1.0,0.13,-0.03,0.0,,-0.1,-0.01,0.0,,103.9,1231.46,500.0,188.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6159999966621399,-0.5989999771118164,0.5519999861717224,0.193,0.209,0.256,"[122.1,118.2,125.1,126.3,117.4,125.9]","[0.2,0.2,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,2.469374920906099,,0.20145901145409903,0.7400000000000091,0.5,0.9182546853191549,0.5,-121.7293561235968,SW,30.824028720016862,-105.07228481737042,109.67,100328
100860,30.823759225431623,-105.07246448042724,122.42,3.1600000858306885,0.28999999165534973,1.0,0.1,-0.02,0.0,,-0.1,0.01,0.0,,102.3,1229.86,500.0,189.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6639999747276306,-0.24199999868869781,0.1940000057220459,0.15,0.644,0.712,"[122.2,118.2,125.0,126.3,117.4,125.4]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,2.3636571240346993,,0.27302165383487964,0.15325901807804698,0.375,0.21920310216783134,0.625,-146.58173204577105,SW,30.82393888848845,-105.07228481737042,107.34,100859
100860,30.823759225431623,-105.07246448042724,122.42,3.1600000858306885,0.28999999165534973,1.0,0.1,-0.02,0.0,,-0.1,0.01,0.0,,102.3,1229.86,500.0,189.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6639999747276306,-0.24199999868869781,0.1940000057220459,0.15,0.644,0.712,"[122.2,118.2,125.0,126.3,117.4,125.4]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,2.3636571240346993,,0.27302165383487964,0.15325901807804698,0.375,0.21920310216783134,0.625,-146.58173204577105,SW,30.82393888848845,-105.07228481737042,107.34,100859
101391,30.82366939390321,-105.07246448042724,122.42,3.1600000858306885,0.28999999165534973,1.0,0.1,-0.02,0.0,,-0.1,0.01,0.0,,102.93,1230.49,500.0,190.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6639999747276306,-0.24199999868869781,0.1940000057220459,0.15,0.644,0.712,"[122.2,118.2,125.0,126.3,117.4,125.4]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,4.355139205582296,,0.5418575095255375,,0.0,3.220184694319789,1.0,41.39264883035322,NE,30.823489730846383,-105.07246448042724,113.39,101392
101391,30.82366939390321,-105.07246448042724,122.42,3.1600000858306885,0.28999999165534973,1.0,0.1,-0.02,0.0,,-0.1,0.01,0.0,,102.93,1230.49,500.0,190.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6639999747276306,-0.24199999868869781,0.1940000057220459,0.15,0.644,0.712,"[122.2,118.2,125.0,126.3,117.4,125.4]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,4.355139205582296,,0.5418575095255375,,0.0,3.220184694319789,1.0,41.39264883035322,NE,30.823489730846383,-105.07246448042724,113.39,101392
101922,30.823579562374796,-105.07246448042724,122.42,3.1600000858306885,0.28999999165534973,1.0,0.1,-0.02,0.0,,-0.1,0.01,0.0,,107.03,1234.59,500.0,191.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6639999747276306,-0.24199999868869781,0.1940000057220459,0.15,0.644,0.712,"[122.2,118.2,125.0,126.3,117.4,125.4]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,6.263407618860518,,0.5379140408624419,0.09000000000000341,0.5,2.009286783809955,0.5,39.38519084758631,NE,30.82339989931797,-105.07246448042724,119.45,101923
101922,30.823579562374796,-105.07246448042724,122.42,3.1600000858306885,0.28999999165534973,1.0,0.1,-0.02,0.0,,-0.1,0.01,0.0,,107.03,1234.59,500.0,191.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.6639999747276306,-0.24199999868869781,0.1940000057220459,0.15,0.644,0.712,"[122.2,118.2,125.0,126.3,117.4,125.4]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,6.263407618860518,,0.5379140408624419,0.09000000000000341,0.5,2.009286783809955,0.5,39.38519084758631,NE,30.82339989931797,-105.07246448042724,119.45,101923
102453,30.823489730846383,-105.07246448042724,122.18,3.2799999713897705,0.30000001192092896,1.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,113.39,1240.95,500.0,192.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8019999861717224,-0.9160000085830688,0.9520000219345093,0.055,0.01,0.003,"[121.9,117.9,124.7,126.1,117.3,125.2]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,7.380475933163115,,0.08276272730206682,0.8694704268261564,0.5,1.037915933911469,0.5,51.56152381330457,NE,30.823310067789556,-105.07246448042724,124.07,102454
102453,30.823489730846383,-105.07246448042724,122.18,3.2799999713897705,0.30000001192092896,1.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,113.39,1240.95,500.0,192.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8019999861717224,-0.9160000085830688,0.9520000219345093,0.055,0.01,0.003,"[121.9,117.9,124.7,126.1,117.3,125.2]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,7.380475933163115,,0.08276272730206682,0.8694704268261564,0.5,1.037915933911469,0.5,51.56152381330457,NE,30.823310067789556,-105.07246448042724,124.07,102454
102984,30.82339989931797,-105.07246448042724,122.18,3.2799999713897705,0.30000001192092896,1.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,119.45,1247.01,500.0,193.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8019999861717224,-0.9160000085830688,0.9520000219345093,0.055,0.01,0.003,"[121.9,117.9,124.7,126.1,117.3,125.2]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,7.553805332413591,,0.1932410805943882,1.5316269709676291,0.5,0.25312841947207065,0.5,-146.69997295931196,SW,30.823579562374796,-105.07228481737042,104.55,102983
102984,30.82339989931797,-105.07246448042724,122.18,3.2799999713897705,0.30000001192092896,1.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,119.45,1247.01,500.0,193.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8019999861717224,-0.9160000085830688,0.9520000219345093,0.055,0.01,0.003,"[121.9,117.9,124.7,126.1,117.3,125.2]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,7.553805332413591,,0.1932410805943882,1.5316269709676291,0.5,0.25312841947207065,0.5,-146.69997295931196,SW,30.823579562374796,-105.07228481737042,104.55,102983
103515,30.823310067789556,-105.07246448042724,122.18,3.2799999713897705,0.30000001192092896,1.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,124.07,1251.63,500.0,194.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8019999861717224,-0.9160000085830688,0.9520000219345093,0.055,0.01,0.003,"[121.9,117.9,124.7,126.1,117.3,125.2]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,6.279523270121708,,0.35872475238246027,3.577987360660847,0.5,0.28387734903679807,0.5,-140.12165980073016,SW,30.823489730846383,-105.07228481737042,110.27,103514
103515,30.823310067789556,-105.07246448042724,122.18,3.2799999713897705,0.30000001192092896,1.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,124.07,1251.63,500.0,194.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8019999861717224,-0.9160000085830688,0.9520000219345093,0.055,0.01,0.003,"[121.9,117.9,124.7,126.1,117.3,125.2]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,6.279523270121708,,0.35872475238246027,3.577987360660847,0.5,0.28387734903679807,0.5,-140.12165980073016,SW,30.823489730846383,-105.07228481737042,110.27,103514
104046,30.823220236261143,-105.07246448042724,122.42,3.940000057220459,0.36000001430511475,2.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,127.17,1254.73,500.0,195.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8640000224113464,-0.6520000100135803,0.6079999804496765,0.027,0.161,0.201,"[121.9,118.1,124.7,126.2,117.7,125.9]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,4.053768308623468,,0.5356502735874227,3.5557124728061495,0.5,0.2621468273200982,0.5,-136.5938220928835,SW,30.82339989931797,-105.07228481737042,118.01,104045
104046,30.823220236261143,-105.07246448042724,122.42,3.940000057220459,0.36000001430511475,2.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,127.17,1254.73,500.0,195.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8640000224113464,-0.6520000100135803,0.6079999804496765,0.027,0.161,0.201,"[121.9,118.1,124.7,126.2,117.7,125.9]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,4.053768308623468,,0.5356502735874227,3.5557124728061495,0.5,0.2621468273200982,0.5,-136.5938220928835,SW,30.82339989931797,-105.07228481737042,118.01,104045
104577,30.82313040473273,-105.07246448042724,122.42,3.940000057220459,0.36000001430511475,2.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,129.0,1256.56,500.0,196.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8640000224113464,-0.6520000100135803,0.6079999804496765,0.027,0.161,0.201,"[121.9,118.1,124.7,126.2,117.7,125.9]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,2.0230268164312593,,0.5937891456801322,1.8238181771801987,0.5,0.15218254069478854,0.5,-133.44904915621308,SW,30.823310067789556,-105.07228481737042,124.66,104576
104577,30.82313040473273,-105.07246448042724,122.42,3.940000057220459,0.36000001430511475,2.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,129.0,1256.56,500.0,196.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8640000224113464,-0.6520000100135803,0.6079999804496765,0.027,0.161,0.201,"[121.9,118.1,124.7,126.2,117.7,125.9]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,2.0230268164312593,,0.5937891456801322,1.8238181771801987,0.5,0.15218254069478854,0.5,-133.44904915621308,SW,30.823310067789556,-105.07228481737042,124.66,104576
105108,30.823040573204317,-105.07246448042724,122.42,3.940000057220459,0.36000001430511475,2.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,130.05,1257.61,500.0,197.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8640000224113464,-0.6520000100135803,0.6079999804496765,0.027,0.161,0.201,"[121.9,118.1,124.7,126.2,117.7,125.9]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.9380031982887899,,0.3304078202160159,0.5337110370561415,0.5,0.14431457505076195,0.5,-131.25383795039582,SW,30.823220236261143,-105.07228481737042,128.56,105107
105108,30.823040573204317,-105.07246448042724,122.42,3.940000057220459,0.36000001430511475,2.0,0.1,0.0,0.0,,-0.1,0.0,0.0,,130.05,1257.61,500.0,197.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8640000224113464,-0.6520000100135803,0.6079999804496765,0.027,0.161,0.201,"[121.9,118.1,124.7,126.2,117.7,125.9]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.9380031982887899,,0.3304078202160159,0.5337110370561415,0.5,0.14431457505076195,0.5,-131.25383795039582,SW,30.823220236261143,-105.07228481737042,128.56,105107
105639,30.822950741675903,-105.07246448042724,122.35,4.210000038146973,0.3799999952316284,2.0,0.1,0.0,0.0,,-0.1,0.01,0.0,,130.8,1258.36,500.0,198.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8569999933242798,-0.1589999943971634,0.46299999952316284,0.029,0.763,0.355,"[121.8,118.1,124.4,126.1,117.7,126.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.6004685670374413,,0.19520908254627167,0.04660425586959305,0.5,0.21816233815926428,0.5,-131.98721249581735,SW,30.82313040473273,-105.07228481737042,130.27,105638
105639,30.822950741675903,-105.07246448042724,122.35,4.210000038146973,0.3799999952316284,2.0,0.1,0.0,0.0,,-0.1,0.01,0.0,,130.8,1258.36,500.0,198.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8569999933242798,-0.1589999943971634,0.46299999952316284,0.029,0.763,0.355,"[121.8,118.1,124.4,126.1,117.7,126.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.6004685670374413,,0.19520908254627167,0.04660425586959305,0.5,0.21816233815926428,0.5,-131.98721249581735,SW,30.82313040473273,-105.07228481737042,130.27,105638
106170,30.82286091014749,-105.07246448042724,122.35,4.210000038146973,0.3799999952316284,2.0,0.1,0.0,0.0,,-0.1,0.01,0.0,,131.43,1258.99,500.0,199.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8569999933242798,-0.1589999943971634,0.46299999952316284,0.029,0.763,0.355,"[121.8,118.1,124.4,126.1,117.7,126.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.4682547383636373,,0.2930857946715487,0.027243507238889242,0.625,0.10351767721857391,0.375,-127.14668669802128,SW,30.823040573204317,-105.07228481737042,131.13,106169
106170,30.82286091014749,-105.07246448042724,122.35,4.210000038146973,0.3799999952316284,2.0,0.1,0.0,0.0,,-0.1,0.01,0.0,,131.43,1258.99,500.0,199.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8569999933242798,-0.1589999943971634,0.46299999952316284,0.029,0.763,0.355,"[121.8,118.1,124.4,126.1,117.7,126.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.4682547383636373,,0.2930857946715487,0.027243507238889242,0.625,0.10351767721857391,0.375,-127.14668669802128,SW,30.823040573204317,-105.07228481737042,131.13,106169
106701,30.822771078619077,-105.07246448042724,122.35,4.210000038146973,0.3799999952316284,2.0,0.1,0.0,0.0,,-0.1,0.01,0.0,,131.88,1259.44,500.0,200.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8569999933242798,-0.1589999943971634,0.46299999952316284,0.029,0.763,0.355,"[121.8,118.1,124.4,126.1,117.7,126.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.4046757961627952,,0.19607332269379707,0.05402020253554052,0.625,0.15648232278138857,0.375,-60.25511870306105,SE,30.822771078619077,-105.07228481737042,132.88,105640
106701,30.822771078619077,-105.07246448042724,122.35,4.210000038146973,0.3799999952316284,2.0,0.1,0.0,0.0,,-0.1,0.01,0.0,,131.88,1259.44,500.0,200.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.8569999933242798,-0.1589999943971634,0.46299999952316284,0.029,0.763,0.355,"[121.8,118.1,124.4,126.1,117.7,126.0]","[0.1,0.1,0.1,0.1,0.1,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.4046757961627952,,0.19607332269379707,0.05402020253554052,0.625,0.15648232278138857,0.375,-60.25511870306105,SE,30.822771078619077,-105.07228481737042,132.88,105640
107232,30.822681247090664,-105.07246448042724,121.92,4.010000228881836,0.36000001430511475,2.0,0.12,-0.02,0.0,,-0.1,-0.01,0.0,,132.08,1259.64,500.0,201.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.875,-0.7149999737739563,0.9279999732971191,0.023,0.11,0.008,"[121.6,117.8,123.7,125.5,117.3,125.6]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.47975254037889725,,0.36276349758012444,0.053467170879772485,0.75,0.06062445840514985,0.25,22.466749920994058,E,30.82259141556225,-105.07237464889883,132.5,106702
107232,30.822681247090664,-105.07246448042724,121.92,4.010000228881836,0.36000001430511475,2.0,0.12,-0.02,0.0,,-0.1,-0.01,0.0,,132.08,1259.64,500.0,201.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.875,-0.7149999737739563,0.9279999732971191,0.023,0.11,0.008,"[121.6,117.8,123.7,125.5,117.3,125.6]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,,,,0.47975254037889725,,0.36276349758012444,0.053467170879772485,0.75,0.06062445840514985,0.25,22.466749920994058,E,30.82259141556225,-105.07237464889883,132.5,106702
107763,30.82259141556225,-105.07246448042724,121.92,4.010000228881836,0.36000001430511475,2.0,0.12,-0.02,0.0,,-0.1,-0.01,0.0,,131.99,1259.55,500.0,202.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.875,-0.7149999737739563,0.9279999732971191,0.023,0.11,0.008,"[121.6,117.8,123.7,125.5,117.3,125.6]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.6686086299173838,,0.32534315723282053,0.10338095116622537,0.5,0.2223044737829915,0.5,46.193489423982086,NE,30.822411752505424,-105.07246448042724,131.18,107764
107763,30.82259141556225,-105.07246448042724,121.92,4.010000228881836,0.36000001430511475,2.0,0.12,-0.02,0.0,,-0.1,-0.01,0.0,,131.99,1259.55,500.0,202.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.875,-0.7149999737739563,0.9279999732971191,0.023,0.11,0.008,"[121.6,117.8,123.7,125.5,117.3,125.6]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.6686086299173838,,0.32534315723282053,0.10338095116622537,0.5,0.2223044737829915,0.5,46.193489423982086,NE,30.822411752505424,-105.07246448042724,131.18,107764
108294,30.822501584033837,-105.07246448042724,121.92,4.010000228881836,0.36000001430511475,2.0,0.12,-0.02,0.0,,-0.1,-0.01,0.0,,131.67,1259.23,500.0,203.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.875,-0.7149999737739563,0.9279999732971191,0.023,0.11,0.008,"[121.6,117.8,123.7,125.5,117.3,125.6]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.8792823778513913,,0.29612564072635283,0.1796551211459385,0.5,0.2023906934965196,0.5,51.458816378719234,NE,30.82232192097701,-105.07246448042724,130.52,108295
108294,30.822501584033837,-105.07246448042724,121.92,4.010000228881836,0.36000001430511475,2.0,0.12,-0.02,0.0,,-0.1,-0.01,0.0,,131.67,1259.23,500.0,203.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.875,-0.7149999737739563,0.9279999732971191,0.023,0.11,0.008,"[121.6,117.8,123.7,125.5,117.3,125.6]","[0.1,0.1,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,0.8792823778513913,,0.29612564072635283,0.1796551211459385,0.5,0.2023906934965196,0.5,51.458816378719234,NE,30.82232192097701,-105.07246448042724,130.52,108295
108825,30.822411752505424,-105.07246448042724,121.35,3.640000104904175,0.33000001311302185,1.0,0.13,0.0,0.0,,-0.1,0.0,0.0,,131.18,1258.74,500.0,204.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.9139999747276306,-0.8640000224113464,0.9279999732971191,0.011,0.026,0.008,"[121.4,117.4,122.8,124.8,116.7,125.0]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.0776479016821798,,0.12544987408164443,0.28764501987818925,0.5,0.05883730290322542,0.5,61.69924423399386,NE,30.822232089448597,-105.07246448042724,129.67,108826
108825,30.822411752505424,-105.07246448042724,121.35,3.640000104904175,0.33000001311302185,1.0,0.13,0.0,0.0,,-0.1,0.0,0.0,,131.18,1258.74,500.0,204.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.9139999747276306,-0.8640000224113464,0.9279999732971191,0.011,0.026,0.008,"[121.4,117.4,122.8,124.8,116.7,125.0]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.0776479016821798,,0.12544987408164443,0.28764501987818925,0.5,0.05883730290322542,0.5,61.69924423399386,NE,30.822232089448597,-105.07246448042724,129.67,108826
109356,30.82232192097701,-105.07246448042724,121.35,3.640000104904175,0.33000001311302185,1.0,0.13,0.0,0.0,,-0.1,0.0,0.0,,130.52,1258.08,500.0,205.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.9139999747276306,-0.8640000224113464,0.9279999732971191,0.011,0.026,0.008,"[121.4,117.4,122.8,124.8,116.7,125.0]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.2170096548507774,,0.04064667789439322,0.28835569799681826,0.5,0.11814754519511106,0.5,78.69006752597704,N,30.822232089448597,-105.07246448042724,129.67,109887
109356,30.82232192097701,-105.07246448042724,121.35,3.640000104904175,0.33000001311302185,1.0,0.13,0.0,0.0,,-0.1,0.0,0.0,,130.52,1258.08,500.0,205.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.9139999747276306,-0.8640000224113464,0.9279999732971191,0.011,0.026,0.008,"[121.4,117.4,122.8,124.8,116.7,125.0]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.2170096548507774,,0.04064667789439322,0.28835569799681826,0.5,0.11814754519511106,0.5,78.69006752597704,N,30.822232089448597,-105.07246448042724,129.67,109887
109887,30.822232089448597,-105.07246448042724,121.35,3.640000104904175,0.33000001311302185,1.0,0.13,0.0,0.0,,-0.1,0.0,0.0,,129.67,1257.23,500.0,206.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.9139999747276306,-0.8640000224113464,0.9279999732971191,0.011,0.026,0.008,"[121.4,117.4,122.8,124.8,116.7,125.0]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.2086976462292,,0.06783927829967146,0.10501046020526017,0.5,0.2990663761154668,0.5,-135.9710219310783,SW,30.822411752505424,-105.07228481737042,132.0,109886
109887,30.822232089448597,-105.07246448042724,121.35,3.640000104904175,0.33000001311302185,1.0,0.13,0.0,0.0,,-0.1,0.0,0.0,,129.67,1257.23,500.0,206.0,300.0,300.0,300.0,300.0,300.0,300.0,-0.9139999747276306,-0.8640000224113464,0.9279999732971191,0.011,0.026,0.008,"[121.4,117.4,122.8,124.8,116.7,125.0]","[0.1,0.2,0.1,0.1,0.2,0.1]","[-0.1,-0.1,-0.1,-0.1,-0.1,-0.1]",BN,,DSS,,,1.2086976462292,,0.06783927829967146,0.10501046020526017,0.5,0.2990663761154668,0.5,-135.9710219310783,SW,30.822411752505424,-105.07228481737042,132.0,109886
