geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,elv_rel,elv,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,ls_land_cover,cl_land_cover,terrain_classification,anisotropy,downhill_fraction,dom_angle_deg,dom_dir
177867,30.810733653811702,-105.07129667055787,124.18,6.329999923706055,0.5799999833106995,0.15,-0.02,0.0,0.0,-0.02,0.0,92.16,1219.72,300.0,300.0,300.0,300.0,300.0,300.0,-0.9639999866485596,-0.6380000114440918,0.5849999785423279,0.002,0.173,0.223,BN,,DSS,0.26274402886148623,0.5,120.03191939412741,NW
178398,30.81064382228329,-105.07129667055787,124.18,6.329999923706055,0.5799999833106995,0.15,-0.02,0.0,0.0,-0.02,0.0,90.55,1218.11,300.0,300.0,300.0,300.0,300.0,300.0,-0.9639999866485596,-0.6380000114440918,0.5849999785423279,0.002,0.173,0.223,BN,,DSS,0.1365041269102791,0.5,-63.75503364670396,SE
178929,30.810553990754876,-105.07129667055787,124.88,6.590000152587891,0.6000000238418579,0.17,-0.03,0.0,0.0,-0.02,0.0,87.47,1215.03,300.0,300.0,300.0,300.0,300.0,300.0,-0.6690000295639038,-0.2029999941587448,0.5590000152587891,0.146,0.7,0.249,BN,,,0.3635307461985416,0.5,-57.065509616809884,SE
179460,30.810464159226463,-105.07129667055787,124.88,6.590000152587891,0.6000000238418579,0.17,-0.03,0.0,0.0,-0.02,0.0,84.08,1211.64,300.0,300.0,300.0,300.0,300.0,300.0,-0.6690000295639038,-0.2029999941587448,0.5590000152587891,0.146,0.7,0.249,BN,,,0.5208899037699917,0.375,-48.22452260651987,SE
179991,30.81037432769805,-105.07129667055787,124.88,6.590000152587891,0.6000000238418579,0.17,-0.03,0.0,0.0,-0.02,0.0,81.62,1209.18,300.0,300.0,300.0,300.0,300.0,300.0,-0.6690000295639038,-0.2029999941587448,0.5590000152587891,0.146,0.7,0.249,BN,,,0.5138393085119897,0.375,-47.726310993905884,SE
180522,30.810284496169636,-105.07129667055787,124.88,6.590000152587891,0.6000000238418579,0.17,-0.03,0.0,0.0,-0.02,0.0,80.15,1207.71,300.0,300.0,300.0,300.0,300.0,300.0,-0.6690000295639038,-0.2029999941587448,0.5590000152587891,0.146,0.7,0.249,BN,,,0.2997532901512805,0.375,-69.07549825507755,S
181053,30.810194664641223,-105.07129667055787,124.88,6.590000152587891,0.6000000238418579,0.17,-0.03,0.0,0.0,-0.02,0.0,79.17,1206.73,300.0,300.0,300.0,300.0,300.0,300.0,-0.6690000295639038,-0.2029999941587448,0.5590000152587891,0.146,0.7,0.249,BN,,,0.2693253653558067,0.375,-107.24145939894025,S
181584,30.81010483311281,-105.07129667055787,124.88,6.590000152587891,0.6000000238418579,0.17,-0.03,0.0,0.0,-0.02,0.0,78.36,1205.92,300.0,300.0,300.0,300.0,300.0,300.0,-0.6690000295639038,-0.2029999941587448,0.5590000152587891,0.146,0.7,0.249,BN,,,0.19493665523948245,0.375,-103.92834193915382,S
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2787963578693208,0.375,86.33135264271225,N
1045,30.840647552773312,-105.07120683902946,122.22,8.600000381469727,0.7799999713897705,0.12,-0.01,0.0,-0.1,0.01,0.0,203.92,1331.48,300.0,300.0,300.0,300.0,300.0,300.0,-0.4860000014305115,-0.4169999957084656,0.19900000095367432,0.328,0.41,0.706,BN,,DSS,0.024606197628942464,0.5,-76.60750224625387,S
1576,30.8405577212449,-105.07120683902946,122.22,8.600000381469727,0.7799999713897705,0.12,-0.01,0.0,-0.1,0.01,0.0,203.94,1331.5,300.0,300.0,300.0,300.0,300.0,300.0,-0.4860000014305115,-0.4169999957084656,0.19900000095367432,0.328,0.41,0.706,BN,,DSS,0.026037452634244874,0.5,-73.30075576600487,S
2107,30.840467889716486,-105.07120683902946,123.35,8.399999618530273,0.7599999904632568,0.12,0.0,0.0,-0.1,0.03,0.0,203.93,1331.49,300.0,300.0,300.0,300.0,300.0,300.0,-0.3720000088214874,0.052000001072883606,0.4009999930858612,0.468,0.923,0.431,BN,,DSS,0.03543026187821599,0.5,-87.70938995736383,S
2638,30.840378058188072,-105.07120683902946,123.35,8.399999618530273,0.7599999904632568,0.12,0.0,0.0,-0.1,0.03,0.0,203.89,1331.45,300.0,300.0,300.0,300.0,300.0,300.0,-0.3720000088214874,0.052000001072883606,0.4009999930858612,0.468,0.923,0.431,BN,,DSS,0.06081390329075935,0.5,-103.20108717570251,S
3169,30.84028822665966,-105.07120683902946,123.35,8.399999618530273,0.7599999904632568,0.12,0.0,0.0,-0.1,0.03,0.0,203.83,1331.39,300.0,300.0,300.0,300.0,300.0,300.0,-0.3720000088214874,0.052000001072883606,0.4009999930858612,0.468,0.923,0.431,BN,,,0.0779003633944062,0.375,-99.09027692082697,S
3700,30.840198395131246,-105.07120683902946,123.83,8.399999618530273,0.7599999904632568,0.1,-0.01,0.0,-0.1,0.01,0.0,203.88,1331.44,300.0,300.0,300.0,300.0,300.0,300.0,-0.6660000085830688,-0.164000004529953,0.0,0.148,0.756,1.0,BN,,DSS,0.10264558875662681,0.5,-76.84905131905593,S
4231,30.840108563602833,-105.07120683902946,123.83,8.399999618530273,0.7599999904632568,0.1,-0.01,0.0,-0.1,0.01,0.0,204.11,1331.67,300.0,300.0,300.0,300.0,300.0,300.0,-0.6660000085830688,-0.164000004529953,0.0,0.148,0.756,1.0,BN,,DSS,0.13507524885457609,0.625,-65.98489783588332,SE
4762,30.84001873207442,-105.07120683902946,123.83,8.399999618530273,0.7599999904632568,0.1,-0.01,0.0,-0.1,0.01,0.0,204.41,1331.97,300.0,300.0,300.0,300.0,300.0,300.0,-0.6660000085830688,-0.164000004529953,0.0,0.148,0.756,1.0,BN,,DSS,0.16108157799082495,0.5,-57.52880770915343,SE
5293,30.839928900546006,-105.07120683902946,124.23,8.449999809265137,0.7699999809265137,0.1,-0.01,0.0,-0.08,0.01,0.0,204.63,1332.19,300.0,300.0,300.0,300.0,300.0,300.0,-0.47200000286102295,-0.16300000250339508,0.2630000114440918,0.344,0.757,0.615,BN,,DSS,0.08868496595236375,0.625,130.60129464503325,NW
5824,30.839839069017593,-105.07120683902946,124.23,8.449999809265137,0.7699999809265137,0.1,-0.01,0.0,-0.08,0.01,0.0,204.64,1332.2,300.0,300.0,300.0,300.0,300.0,300.0,-0.47200000286102295,-0.16300000250339508,0.2630000114440918,0.344,0.757,0.615,BN,,DSS,0.19443273179345985,0.5,121.93068210371409,NW
6355,30.83974923748918,-105.07120683902946,124.23,8.449999809265137,0.7699999809265137,0.1,-0.01,0.0,-0.08,0.01,0.0,204.36,1331.92,300.0,300.0,300.0,300.0,300.0,300.0,-0.47200000286102295,-0.16300000250339508,0.2630000114440918,0.344,0.757,0.615,BN,,DSS,0.08105073990118107,0.5,120.52970589992094,NW
6886,30.839659405960766,-105.07120683902946,124.55,8.470000267028809,0.7699999809265137,0.12,-0.01,0.0,-0.08,0.01,0.0,203.85,1331.41,300.0,300.0,300.0,300.0,300.0,300.0,-0.7639999985694885,0.004999999888241291,0.3059999942779541,0.077,0.993,0.555,BN,,DSS,0.043977627267779804,0.625,135.0000000000001,NW
7417,30.839569574432353,-105.07120683902946,124.55,8.470000267028809,0.7699999809265137,0.12,-0.01,0.0,-0.08,0.01,0.0,203.23,1330.79,300.0,300.0,300.0,300.0,300.0,300.0,-0.7639999985694885,0.004999999888241291,0.3059999942779541,0.077,0.993,0.555,BN,,DSS,0.04948278855666865,0.5,168.02386755580298,W
7948,30.83947974290394,-105.07120683902946,124.55,8.470000267028809,0.7699999809265137,0.12,-0.01,0.0,-0.08,0.01,0.0,202.57,1330.13,300.0,300.0,300.0,300.0,300.0,300.0,-0.7639999985694885,0.004999999888241291,0.3059999942779541,0.077,0.993,0.555,BN,,DSS,0.0497564534922144,0.5,-137.7263109939192,SW
8479,30.839389911375527,-105.07120683902946,124.85,8.59000015258789,0.7799999713897705,0.12,-0.01,0.0,-0.08,-0.01,0.0,201.92,1329.48,300.0,300.0,300.0,300.0,300.0,300.0,-0.5870000123977661,-0.6679999828338623,0.4009999930858612,0.221,0.147,0.431,BN,,DSS,0.04177268848880043,0.5,-120.06858282188345,SW
9010,30.839300079847114,-105.07120683902946,124.85,8.59000015258789,0.7799999713897705,0.12,-0.01,0.0,-0.08,-0.01,0.0,201.33,1328.9,300.0,300.0,300.0,300.0,300.0,300.0,-0.5870000123977661,-0.6679999828338623,0.4009999930858612,0.221,0.147,0.431,BN,,DSS,0.16360374336963404,0.625,74.35775354279241,N
9541,30.8392102483187,-105.07120683902946,124.85,8.59000015258789,0.7799999713897705,0.12,-0.01,0.0,-0.08,-0.01,0.0,200.82,1328.38,300.0,300.0,300.0,300.0,300.0,300.0,-0.5870000123977661,-0.6679999828338623,0.4009999930858612,0.221,0.147,0.431,BN,,DSS,0.17058788533253003,0.5,50.06361685303002,NE
10072,30.839120416790287,-105.07120683902946,125.02,8.680000305175781,0.7900000214576721,0.12,-0.01,0.0,-0.05,0.0,0.0,200.12,1327.68,300.0,300.0,300.0,300.0,300.0,300.0,-0.7549999952316284,-0.4869999885559082,0.5519999861717224,0.083,0.328,0.256,BN,,DSS,0.1699508791118554,0.5,27.31560797343879,NE
10603,30.839030585261874,-105.07120683902946,125.02,8.680000305175781,0.7900000214576721,0.12,-0.01,0.0,-0.05,0.0,0.0,199.21,1326.77,300.0,300.0,300.0,300.0,300.0,300.0,-0.7549999952316284,-0.4869999885559082,0.5519999861717224,0.083,0.328,0.256,BN,,DSS,0.15691995758601215,0.5,1.9749340108894673,E
11134,30.83894075373346,-105.07120683902946,125.02,8.680000305175781,0.7900000214576721,0.12,-0.01,0.0,-0.05,0.0,0.0,198.25,1325.81,300.0,300.0,300.0,300.0,300.0,300.0,-0.7549999952316284,-0.4869999885559082,0.5519999861717224,0.083,0.328,0.256,BN,,DSS,0.10009736531772533,0.5,-17.447188423288736,E
11665,30.838850922205047,-105.07120683902946,125.07,8.930000305175781,0.8100000023841858,0.12,0.0,0.0,-0.05,-0.01,0.0,197.39,1324.95,300.0,300.0,300.0,300.0,300.0,300.0,-0.6110000014305115,-0.8679999709129333,0.859000027179718,0.198,0.025,0.028,BN,,,0.05342168137573505,0.375,-12.994616791913442,E
12196,30.838761090676634,-105.07120683902946,125.07,8.930000305175781,0.8100000023841858,0.12,0.0,0.0,-0.05,-0.01,0.0,196.73,1324.29,300.0,300.0,300.0,300.0,300.0,300.0,-0.6110000014305115,-0.8679999709129333,0.859000027179718,0.198,0.025,0.028,BN,,DSS,0.06669350928404234,0.5,-12.804266065295511,E
12727,30.83867125914822,-105.07120683902946,125.07,8.930000305175781,0.8100000023841858,0.12,0.0,0.0,-0.05,-0.01,0.0,196.24,1323.8,300.0,300.0,300.0,300.0,300.0,300.0,-0.6110000014305115,-0.8679999709129333,0.859000027179718,0.198,0.025,0.028,BN,,DSS,0.06750383215957764,0.5,-17.650124219924162,E
13258,30.838581427619808,-105.07120683902946,125.17,9.180000305175781,0.8299999833106995,0.1,-0.01,0.0,0.0,0.0,0.0,195.82,1323.38,300.0,300.0,300.0,300.0,300.0,300.0,-0.5049999952316284,-0.6710000038146973,0.7509999871253967,0.307,0.144,0.085,BN,,DSS,0.06710246526510646,0.5,-30.068582821860772,SE
13789,30.838491596091394,-105.07120683902946,125.17,9.180000305175781,0.8299999833106995,0.1,-0.01,0.0,0.0,0.0,0.0,195.42,1322.98,300.0,300.0,300.0,300.0,300.0,300.0,-0.5049999952316284,-0.6710000038146973,0.7509999871253967,0.307,0.144,0.085,BN,,DSS,0.07386363083305394,0.5,-36.11934084947764,SE
14320,30.83840176456298,-105.07120683902946,125.17,9.180000305175781,0.8299999833106995,0.1,-0.01,0.0,0.0,0.0,0.0,195.05,1322.61,300.0,300.0,300.0,300.0,300.0,300.0,-0.5049999952316284,-0.6710000038146973,0.7509999871253967,0.307,0.144,0.085,BN,,DSS,0.08113084504114572,0.625,-39.289406862499845,SE
14851,30.838311933034568,-105.07120683902946,125.18,9.420000076293945,0.8600000143051147,0.1,-0.02,0.0,0.0,0.0,0.0,194.73,1322.29,300.0,300.0,300.0,300.0,300.0,300.0,-0.7929999828338623,-0.7089999914169312,0.21699999272823334,0.06,0.115,0.68,BN,,DSS,0.09268748573993293,0.625,-45.000000000017444,SE
15382,30.838222101506155,-105.07120683902946,125.18,9.420000076293945,0.8600000143051147,0.1,-0.02,0.0,0.0,0.0,0.0,194.47,1322.03,300.0,300.0,300.0,300.0,300.0,300.0,-0.7929999828338623,-0.7089999914169312,0.21699999272823334,0.06,0.115,0.68,BN,,DSS,0.1080095547352373,0.625,-42.87890360331627,SE
15913,30.83813226997774,-105.07120683902946,125.18,9.420000076293945,0.8600000143051147,0.1,-0.02,0.0,0.0,0.0,0.0,194.26,1321.82,300.0,300.0,300.0,300.0,300.0,300.0,-0.7929999828338623,-0.7089999914169312,0.21699999272823334,0.06,0.115,0.68,BN,,DSS,0.12482519343590513,0.625,-47.12109639667128,SE
16444,30.838042438449328,-105.07120683902946,125.07,9.670000076293945,0.8799999952316284,0.1,-0.02,0.0,0.0,0.0,0.0,194.09,1321.65,300.0,300.0,300.0,300.0,300.0,300.0,-0.5989999771118164,-0.5849999785423279,0.0,0.209,0.223,1.0,BN,,DSS,0.13333741475110478,0.625,-44.999999999985214,SE
16975,30.837952606920915,-105.07120683902946,125.07,9.670000076293945,0.8799999952316284,0.1,-0.02,0.0,0.0,0.0,0.0,193.97,1321.53,300.0,300.0,300.0,300.0,300.0,300.0,-0.5989999771118164,-0.5849999785423279,0.0,0.209,0.223,1.0,BN,,DSS,0.1559995986755871,0.625,-48.814074834264424,SE
17506,30.8378627753925,-105.07120683902946,125.07,9.670000076293945,0.8799999952316284,0.1,-0.02,0.0,0.0,0.0,0.0,193.89,1321.45,300.0,300.0,300.0,300.0,300.0,300.0,-0.5989999771118164,-0.5849999785423279,0.0,0.209,0.223,1.0,BN,,DSS,0.08291010902149955,0.625,-90.00000000002719,S
18037,30.83777294386409,-105.07120683902946,124.2,9.729999542236328,0.8799999952316284,0.1,-0.01,0.0,-0.02,0.0,0.0,193.86,1321.42,300.0,300.0,300.0,300.0,300.0,300.0,-0.2849999964237213,-0.4090000092983246,0.1589999943971634,0.584,0.421,0.764,BN,,DSS,0.2728037662866699,0.5,161.5650511770599,W
18568,30.837683112335675,-105.07120683902946,124.2,9.729999542236328,0.8799999952316284,0.1,-0.01,0.0,-0.02,0.0,0.0,193.84,1321.4,300.0,300.0,300.0,300.0,300.0,300.0,-0.2849999964237213,-0.4090000092983246,0.1589999943971634,0.584,0.421,0.764,BN,,,0.2621831304903376,0.375,127.56859202882416,NW
19099,30.837593280807262,-105.07120683902946,124.2,9.729999542236328,0.8799999952316284,0.1,-0.01,0.0,-0.02,0.0,0.0,193.83,1321.39,300.0,300.0,300.0,300.0,300.0,300.0,-0.2849999964237213,-0.4090000092983246,0.1589999943971634,0.584,0.421,0.764,BN,,,0.2863677141729227,0.375,104.47029410006121,NW
19630,30.83750344927885,-105.07120683902946,124.13,9.510000228881836,0.8600000143051147,0.1,0.0,0.0,-0.1,0.0,0.0,193.78,1321.34,300.0,300.0,300.0,300.0,300.0,300.0,-0.7210000157356262,-0.7139999866485596,0.6859999895095825,0.106,0.111,0.132,BN,,,0.23472394928272283,0.375,99.13017648227782,NW
20161,30.837413617750435,-105.07120683902946,124.13,9.510000228881836,0.8600000143051147,0.1,0.0,0.0,-0.1,0.0,0.0,193.65,1321.21,300.0,300.0,300.0,300.0,300.0,300.0,-0.7210000157356262,-0.7139999866485596,0.6859999895095825,0.106,0.111,0.132,BN,,,0.10581602646549577,0.375,52.98932676639784,NE
20692,30.837323786222022,-105.07120683902946,124.13,9.510000228881836,0.8600000143051147,0.1,0.0,0.0,-0.1,0.0,0.0,193.33,1320.89,300.0,300.0,300.0,300.0,300.0,300.0,-0.7210000157356262,-0.7139999866485596,0.6859999895095825,0.106,0.111,0.132,BN,,,0.35737007891161215,0.375,-23.321410860386784,SE
21223,30.83723395469361,-105.07120683902946,123.87,9.069999694824219,0.8199999928474426,0.1,0.0,0.0,-0.1,0.01,0.0,192.73,1320.29,300.0,300.0,300.0,300.0,300.0,300.0,-0.7870000004768372,-0.6579999923706055,0.8669999837875366,0.063,0.155,0.025,BN,,,0.6489560338605252,0.375,-25.65926451696687,SE
21754,30.837144123165196,-105.07120683902946,123.87,9.069999694824219,0.8199999928474426,0.1,0.0,0.0,-0.1,0.01,0.0,192.03,1319.59,300.0,300.0,300.0,300.0,300.0,300.0,-0.7870000004768372,-0.6579999923706055,0.8669999837875366,0.063,0.155,0.025,BN,,,0.6230094843977431,0.375,-14.595352484968961,E
22285,30.837054291636782,-105.07120683902946,123.87,9.069999694824219,0.8199999928474426,0.1,0.0,0.0,-0.1,0.01,0.0,191.49,1319.05,300.0,300.0,300.0,300.0,300.0,300.0,-0.7870000004768372,-0.6579999923706055,0.8669999837875366,0.063,0.155,0.025,BN,,,0.6487584633399658,0.5,-4.957126069680387,E
22816,30.83696446010837,-105.07120683902946,123.65,8.630000114440918,0.7799999713897705,0.12,-0.02,0.0,-0.1,0.0,0.0,191.21,1318.77,300.0,300.0,300.0,300.0,300.0,300.0,-0.7990000247955322,-0.47099998593330383,0.414000004529953,0.057,0.345,0.415,BN,,,0.6150812825997495,0.5,-0.8602323469175349,E
23347,30.836874628579956,-105.07120683902946,123.65,8.630000114440918,0.7799999713897705,0.12,-0.02,0.0,-0.1,0.0,0.0,191.05,1318.61,300.0,300.0,300.0,300.0,300.0,300.0,-0.7990000247955322,-0.47099998593330383,0.414000004529953,0.057,0.345,0.415,BN,,,0.5294539321378561,0.5,-0.5672664098590243,E
23878,30.836784797051543,-105.07120683902946,123.65,8.630000114440918,0.7799999713897705,0.12,-0.02,0.0,-0.1,0.0,0.0,190.82,1318.38,300.0,300.0,300.0,300.0,300.0,300.0,-0.7990000247955322,-0.47099998593330383,0.414000004529953,0.057,0.345,0.415,BN,,,0.48313926038180205,0.375,-3.0996321205291424,E
24409,30.83669496552313,-105.07120683902946,123.47,8.289999961853027,0.75,0.13,-0.01,0.0,-0.1,-0.02,0.0,190.46,1318.02,300.0,300.0,300.0,300.0,300.0,300.0,-0.8330000042915344,-0.8849999904632568,0.8980000019073486,0.04,0.019,0.015,BN,,,0.3895007378660735,0.375,-4.583529809117595,E
24940,30.836605133994716,-105.07120683902946,123.47,8.289999961853027,0.75,0.13,-0.01,0.0,-0.1,-0.02,0.0,190.03,1317.59,300.0,300.0,300.0,300.0,300.0,300.0,-0.8330000042915344,-0.8849999904632568,0.8980000019073486,0.04,0.019,0.015,BN,,,0.3239413347539776,0.375,-2.579147500284605,E
25471,30.836515302466303,-105.07120683902946,123.47,8.289999961853027,0.75,0.13,-0.01,0.0,-0.1,-0.02,0.0,189.61,1317.17,300.0,300.0,300.0,300.0,300.0,300.0,-0.8330000042915344,-0.8849999904632568,0.8980000019073486,0.04,0.019,0.015,BN,,,0.3246548433071049,0.375,14.162168055311028,E
26002,30.83642547093789,-105.07120683902946,123.4,8.130000114440918,0.7400000095367432,0.13,-0.01,0.0,-0.08,0.01,0.0,189.23,1316.79,300.0,300.0,300.0,300.0,300.0,300.0,-0.7919999957084656,-0.7649999856948853,0.8640000224113464,0.06,0.077,0.026,BN,,,0.23468320336973963,0.375,28.072486935853988,NE
26533,30.836335639409477,-105.07120683902946,123.4,8.130000114440918,0.7400000095367432,0.13,-0.01,0.0,-0.08,0.01,0.0,188.88,1316.44,300.0,300.0,300.0,300.0,300.0,300.0,-0.7919999957084656,-0.7649999856948853,0.8640000224113464,0.06,0.077,0.026,BN,,,0.19695570388256725,0.375,39.549348124092944,NE
27064,30.836245807881063,-105.07120683902946,123.4,8.130000114440918,0.7400000095367432,0.13,-0.01,0.0,-0.08,0.01,0.0,188.53,1316.09,300.0,300.0,300.0,300.0,300.0,300.0,-0.7919999957084656,-0.7649999856948853,0.8640000224113464,0.06,0.077,0.026,BN,,DSS,0.17581704128870526,0.5,49.1976683571601,NE
27595,30.83615597635265,-105.07120683902946,123.18,8.020000457763672,0.7300000190734863,0.12,-0.01,0.0,-0.1,0.01,0.0,188.05,1315.61,300.0,300.0,300.0,300.0,300.0,300.0,-0.800000011920929,-0.38600000739097595,0.45399999618530273,0.056,0.45,0.366,BN,,DSS,0.15121331218676531,0.5,23.92727338004993,NE
28126,30.836066144824237,-105.07120683902946,123.18,8.020000457763672,0.7300000190734863,0.12,-0.01,0.0,-0.1,0.01,0.0,187.1,1314.66,300.0,300.0,300.0,300.0,300.0,300.0,-0.800000011920929,-0.38600000739097595,0.45399999618530273,0.056,0.45,0.366,BN,,DSS,0.20051519405842586,0.5,-7.276994187465395,E
28657,30.835976313295824,-105.07120683902946,123.18,8.020000457763672,0.7300000190734863,0.12,-0.01,0.0,-0.1,0.01,0.0,185.58,1313.14,300.0,300.0,300.0,300.0,300.0,300.0,-0.800000011920929,-0.38600000739097595,0.45399999618530273,0.056,0.45,0.366,BN,,DSS,0.30607338618347085,0.5,-24.14052613451233,SE
29188,30.83588648176741,-105.07120683902946,122.9,7.909999847412109,0.7200000286102295,0.1,0.01,0.0,-0.07,0.01,0.0,183.51,1311.07,300.0,300.0,300.0,300.0,300.0,300.0,-0.35100001096725464,0.14300000667572021,0.24199999868869781,0.495,0.788,0.644,BN,,,0.39212697354488557,0.5,-31.46219625205082,SE
29719,30.835796650238997,-105.07120683902946,122.9,7.909999847412109,0.7200000286102295,0.1,0.01,0.0,-0.07,0.01,0.0,181.13,1308.69,300.0,300.0,300.0,300.0,300.0,300.0,-0.35100001096725464,0.14300000667572021,0.24199999868869781,0.495,0.788,0.644,BN,,,0.4631137042406191,0.5,-34.499133315593696,SE
30250,30.835706818710584,-105.07120683902946,122.9,7.909999847412109,0.7200000286102295,0.1,0.01,0.0,-0.07,0.01,0.0,178.96,1306.52,300.0,300.0,300.0,300.0,300.0,300.0,-0.35100001096725464,0.14300000667572021,0.24199999868869781,0.495,0.788,0.644,BN,,,0.4617977977841594,0.375,-34.242032911609606,SE
30781,30.83561698718217,-105.07120683902946,122.63,7.809999942779541,0.7099999785423279,0.1,0.01,0.0,-0.02,0.0,0.0,177.3,1304.86,300.0,300.0,300.0,300.0,300.0,300.0,-0.3109999895095825,0.29899999499320984,-0.3799999952316284,0.548,0.565,0.457,BN,,,0.3919473784471128,0.25,-65.65258393111598,SE
31312,30.835527155653757,-105.07120683902946,122.63,7.809999942779541,0.7099999785423279,0.1,0.01,0.0,-0.02,0.0,0.0,176.01,1303.57,300.0,300.0,300.0,300.0,300.0,300.0,-0.3109999895095825,0.29899999499320984,-0.3799999952316284,0.548,0.565,0.457,BN,,,0.15564578552344577,0.25,-157.7965214679433,W
31843,30.835437324125344,-105.07120683902946,122.63,7.809999942779541,0.7099999785423279,0.1,0.01,0.0,-0.02,0.0,0.0,175.05,1302.61,300.0,300.0,300.0,300.0,300.0,300.0,-0.3109999895095825,0.29899999499320984,-0.3799999952316284,0.548,0.565,0.457,BN,,DSS,0.2419117713772865,0.5,121.06516488550028,NW
32374,30.83534749259693,-105.07120683902946,121.82,7.699999809265137,0.699999988079071,0.1,0.0,0.0,-0.1,0.01,0.0,174.6,1302.16,300.0,300.0,300.0,300.0,300.0,300.0,-0.6669999957084656,-0.289000004529953,0.6299999952316284,0.148,0.578,0.18,BN,,DSS,0.06355186234570562,0.5,94.76364169071913,NW
32905,30.835257661068518,-105.07120683902946,121.82,7.699999809265137,0.699999988079071,0.1,0.0,0.0,-0.1,0.01,0.0,174.8,1302.36,300.0,300.0,300.0,300.0,300.0,300.0,-0.6669999957084656,-0.289000004529953,0.6299999952316284,0.148,0.578,0.18,BN,,,0.07624877588056064,0.375,-15.945395900923744,E
33436,30.835167829540104,-105.07120683902946,121.82,7.699999809265137,0.699999988079071,0.1,0.0,0.0,-0.1,0.01,0.0,175.56,1303.12,300.0,300.0,300.0,300.0,300.0,300.0,-0.6669999957084656,-0.289000004529953,0.6299999952316284,0.148,0.578,0.18,BN,,DSS,0.14931736834616563,0.5,-17.92791976201063,E
33967,30.83507799801169,-105.07120683902946,121.43,7.670000076293945,0.699999988079071,0.13,-0.01,0.0,-0.1,0.0,0.0,176.67,1304.23,300.0,300.0,300.0,300.0,300.0,300.0,-0.859000027179718,-0.6499999761581421,0.8270000219345093,0.028,0.162,0.042,BN,,DSS,0.283673248537777,0.5,-41.600285840873404,SE
34498,30.834988166483278,-105.07120683902946,121.43,7.670000076293945,0.699999988079071,0.13,-0.01,0.0,-0.1,0.0,0.0,177.73,1305.29,300.0,300.0,300.0,300.0,300.0,300.0,-0.859000027179718,-0.6499999761581421,0.8270000219345093,0.028,0.162,0.042,BN,,,0.45032767776826393,0.5,-54.039482803356734,SE
35029,30.834898334954865,-105.07120683902946,121.43,7.670000076293945,0.699999988079071,0.13,-0.01,0.0,-0.1,0.0,0.0,178.52,1306.08,300.0,300.0,300.0,300.0,300.0,300.0,-0.859000027179718,-0.6499999761581421,0.8270000219345093,0.028,0.162,0.042,BN,,,0.40623738792590364,0.875,145.06068979532412,NW
35560,30.83480850342645,-105.07120683902946,121.08,7.559999942779541,0.6899999976158142,0.12,-0.01,0.0,-0.1,-0.01,0.0,179.01,1306.57,300.0,300.0,300.0,300.0,300.0,300.0,-0.7639999985694885,-0.7329999804496765,0.7390000224113464,0.077,0.097,0.093,BN,,,0.6053174860778812,0.5,114.48011874332686,NW
36091,30.834718671898038,-105.07120683902946,121.08,7.559999942779541,0.6899999976158142,0.12,-0.01,0.0,-0.1,-0.01,0.0,178.93,1306.49,300.0,300.0,300.0,300.0,300.0,300.0,-0.7639999985694885,-0.7329999804496765,0.7390000224113464,0.077,0.097,0.093,BN,,,0.45131541837454003,0.5,108.32778726549553,NW
36622,30.834628840369625,-105.07120683902946,121.08,7.559999942779541,0.6899999976158142,0.12,-0.01,0.0,-0.1,-0.01,0.0,177.42,1304.98,300.0,300.0,300.0,300.0,300.0,300.0,-0.7639999985694885,-0.7329999804496765,0.7390000224113464,0.077,0.097,0.093,BN,,DSS,0.136318143395809,0.5,102.27640502686191,NW
37153,30.83453900884121,-105.07120683902946,121.02,7.289999961853027,0.6600000262260437,0.1,0.0,0.0,-0.1,0.0,0.0,173.61,1301.17,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.48399999737739563,0.625,0.184,0.33,0.185,BN,,DSS,0.21544727194356206,0.5,-75.48573370633184,S
37684,30.8344491773128,-105.07120683902946,121.02,7.289999961853027,0.6600000262260437,0.1,0.0,0.0,-0.1,0.0,0.0,168.57,1296.13,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.48399999737739563,0.625,0.184,0.33,0.185,BN,,,0.6791264907222607,0.5,-76.79028978582939,S
38215,30.834359345784385,-105.07120683902946,121.02,7.289999961853027,0.6600000262260437,0.1,0.0,0.0,-0.1,0.0,0.0,164.99,1292.55,300.0,300.0,300.0,300.0,300.0,300.0,-0.6259999871253967,-0.48399999737739563,0.625,0.184,0.33,0.185,BN,,,0.2855756918093004,0.125,112.52056560289654,NW
38746,30.834269514255972,-105.07120683902946,121.4,7.179999828338623,0.6499999761581421,0.1,0.01,0.0,-0.15,0.01,0.0,163.9,1291.46,300.0,300.0,300.0,300.0,300.0,300.0,-0.48100000619888306,-0.42500001192092896,0.8859999775886536,0.334,0.401,0.019,WS,,,0.5192759136663889,0.5,108.96685722414989,NW
